i,v
5371,1.85611
5372,2.13312
5373,1.83679
5374,1.46831
5375,1.16627
5376,0.979491
5377,0.955475
5378,0.946279
5379,0.944507
5380,1.05645
5381,1.29194
5382,1.34171
5383,1.3659
5384,1.24309
5385,1.08658
5386,0.928701
5387,0.948985
5388,0.966722
5389,0.976072
5390,1.0023
5391,1.10101
5392,1.51182
5393,1.92033
5394,2.02325
5395,1.90227
5396,2.15884
5397,1.84644
5398,1.46753
5399,1.16302
5400,0.978689
5401,0.954407
5402,0.946209
5403,0.943574
5404,1.05617
5405,1.29493
5406,1.34665
5407,1.37772
5408,1.36566
5409,1.22566
5410,1.12985
5411,1.24847
5412,1.42965
5413,1.71548
5414,1.80376
5415,1.73801
5416,2.00104
5417,2.2275
5418,2.29199
5419,2.05599
5420,2.20213
5421,1.85941
5422,1.4759
5423,1.1556
5424,0.967022
5425,0.945634
5426,0.934978
5427,0.933801
5428,1.04806
5429,1.28664
5430,1.33752
5431,1.36702
5432,1.36963
5433,1.29107
5434,1.25585
5435,1.57056
5436,1.89663
5437,1.93431
5438,1.70127
5439,1.60683
5440,1.8868
5441,2.06487
5442,2.02925
5443,1.91244
5444,2.13043
5445,1.83413
5446,1.46839
5447,1.16913
5448,0.98285
5449,0.95863
5450,0.948537
5451,0.944167
5452,1.05687
5453,1.29399
5454,1.34451
5455,1.37785
5456,1.37374
5457,1.22416
5458,1.07335
5459,1.11235
5460,1.12283
5461,1.12986
5462,1.11516
5463,1.18482
5464,1.58684
5465,1.8427
5466,1.92972
5467,1.89119
5468,2.12387
5469,1.83562
5470,1.47593
5471,1.17399
5472,0.98671
5473,0.962962
5474,0.951936
5475,0.946634
5476,1.05861
5477,1.29741
5478,1.40496
5479,1.38176
5480,1.37777
5481,1.22622
5482,1.07347
5483,1.10865
5484,1.11155
5485,1.11228
5486,1.11238
5487,1.19422
5488,1.60579
5489,1.88012
5490,1.98662
5491,1.94012
5492,2.14871
5493,1.84278
5494,1.46856
5495,1.16243
5496,0.974922
5497,0.951406
5498,0.941993
5499,0.937213
5500,1.04739
5501,1.28611
5502,1.3951
5503,1.37132
5504,1.36767
5505,1.21985
5506,1.09688
5507,1.14369
5508,1.15661
5509,1.1731
5510,1.18218
5511,1.28279
5512,1.68414
5513,1.94536
5514,2.01826
5515,1.95443
5516,2.16263
5517,1.85417
5518,1.47368
5519,1.1588
5520,0.97298
5521,0.947772
5522,0.937827
5523,0.938142
5524,1.0532
5525,1.29083
5526,1.40184
5527,1.36502
5528,1.23241
5529,1.11299
5530,1.0279
5531,1.13398
5532,1.19576
5533,1.18933
5534,1.19848
5535,1.30596
5536,1.68088
5537,2.04691
5538,2.11875
5539,2.03222
5540,2.21329
5541,1.8704
5542,1.4786
5543,1.15772
5544,0.963884
5545,0.939469
5546,0.928261
5547,0.925385
5548,1.03926
5549,1.27878
5550,1.38931
5551,1.35704
5552,1.23032
5553,1.1169
5554,1.03348
5555,1.09174
5556,1.10821
5557,1.09053
5558,1.09479
5559,1.17332
5560,1.56529
5561,1.9651
5562,2.05199
5563,1.96739
5564,2.16892
5565,1.85785
5566,1.4756
5567,1.1601
5568,0.97243
5569,0.946352
5570,0.934683
5571,0.932043
5572,1.04559
5573,1.28617
5574,1.39768
5575,1.37546
5576,1.36618
5577,1.21865
5578,1.1014
5579,1.19981
5580,1.28078
5581,1.40186
5582,1.39999
5583,1.45827
5584,1.7893
5585,1.96651
5586,2.02002
5587,1.94809
5588,2.15788
5589,1.8519
5590,1.47269
5591,1.161
5592,0.972844
5593,0.948515
5594,0.938383
5595,0.932143
5596,1.04087
5597,1.27959
5598,1.38916
5599,1.37123
5600,1.37236
5601,1.22302
5602,1.06846
5603,1.09659
5604,1.12877
5605,1.15463
5606,1.13784
5607,1.19857
5608,1.55494
5609,1.78236
5610,1.8934
5611,1.89221
5612,2.14469
5613,1.85256
5614,1.47983
5615,1.16729
5616,0.978389
5617,0.951022
5618,0.937629
5619,0.933186
5620,1.04493
5621,1.28186
5622,1.38898
5623,1.37253
5624,1.37446
5625,1.22594
5626,1.06994
5627,1.08324
5628,1.06345
5629,1.06729
5630,1.07897
5631,1.17028
5632,1.56826
5633,1.84311
5634,1.95121
5635,1.9698
5636,2.14756
5637,1.85371
5638,1.47891
5639,1.16623
5640,0.978184
5641,0.951618
5642,0.939903
5643,0.938567
5644,1.05282
5645,1.29356
5646,1.402
5647,1.38132
5648,1.38014
5649,1.22901
5650,1.07191
5651,1.08165
5652,1.07541
5653,1.091
5654,1.10633
5655,1.18324
5656,1.57487
5657,1.82437
5658,1.916
5659,1.94166
5660,2.12749
5661,1.84048
5662,1.47687
5663,1.17303
5664,0.983893
5665,0.959334
5666,0.950695
5667,0.948467
5668,1.06211
5669,1.29915
5670,1.40775
5671,1.38538
5672,1.38109
5673,1.22829
5674,1.07067
5675,1.1076
5676,1.13863
5677,1.17276
5678,1.20923
5679,1.26905
5680,1.63114
5681,1.87352
5682,1.96944
5683,1.97727
5684,2.14378
5685,1.84392
5686,1.46964
5687,1.16457
5688,0.981574
5689,0.957031
5690,0.945598
5691,0.942797
5692,1.05647
5693,1.29741
5694,1.40339
5695,1.36257
5696,1.23129
5697,1.0953
5698,0.991726
5699,1.11282
5700,1.27886
5701,1.52297
5702,1.6502
5703,1.6686
5704,1.95564
5705,2.28371
5706,2.33723
5707,2.17373
5708,2.20753
5709,1.8698
5710,1.4797
5711,1.15779
5712,0.964316
5713,0.940641
5714,0.930148
5715,0.926443
5716,1.03947
5717,1.27732
5718,1.38682
5719,1.3542
5720,1.23029
5721,1.11039
5722,1.01737
5723,1.08058
5724,1.15203
5725,1.14143
5726,1.18834
5727,1.2926
5728,1.66502
5729,2.09393
5730,2.20949
5731,2.15008
5732,2.23715
5733,1.89464
5734,1.50116
5735,1.17225
5736,0.965045
5737,0.936211
5738,0.92976
5739,0.928797
5740,1.0416
5741,1.28024
5742,1.3911
5743,1.3723
5744,1.36982
5745,1.22475
5746,1.10961
5747,1.18648
5748,1.2143
5749,1.214
5750,1.2101
5751,1.27842
5752,1.6736
5753,1.93388
5754,2.02624
5755,2.01725
5756,2.16806
5757,1.86169
5758,1.4804
5759,1.16421
5760,0.972244
5761,0.947065
5762,0.936043
5763,0.933079
5764,1.04493
5765,1.2823
5766,1.44653
5767,1.37366
5768,1.37408
5769,1.22437
5770,1.11388
5771,1.22243
5772,1.23575
5773,1.18862
5774,1.16064
5775,1.18114
5776,1.55097
5777,1.81381
5778,1.93031
5779,1.96154
5780,2.14693
5781,1.85586
5782,1.48355
5783,1.1679
5784,0.971585
5785,0.94262
5786,0.93073
5787,0.92588
5788,1.03535
5789,1.27215
5790,1.43634
5791,1.36414
5792,1.36822
5793,1.22325
5794,1.07088
5795,1.08508
5796,1.07621
5797,1.10359
5798,1.14138
5799,1.2457
5800,1.65464
5801,1.91245
5802,2.00458
5803,2.06423
5804,2.17239
5805,1.87195
5806,1.49403
5807,1.17151
5808,0.970443
5809,0.93978
5810,0.927045
5811,0.921066
5812,1.03314
5813,1.27399
5814,1.44024
5815,1.36898
5816,1.37188
5817,1.22388
5818,1.0712
5819,1.11072
5820,1.16989
5821,1.19134
5822,1.18541
5823,1.26692
5824,1.67627
5825,1.9388
5826,2.02799
5827,2.064
5828,2.16028
5829,1.85711
5830,1.47855
5831,1.164
5832,0.973437
5833,0.948381
5834,0.938258
5835,0.935766
5836,1.04697
5837,1.28501
5838,1.44914
5839,1.37386
5840,1.37452
5841,1.22562
5842,1.08317
5843,1.16303
5844,1.24645
5845,1.2956
5846,1.28732
5847,1.33184
5848,1.67868
5849,1.91713
5850,1.99273
5851,2.03864
5852,2.14167
5853,1.8399
5854,1.47326
5855,1.17077
5856,0.985322
5857,0.960654
5858,0.9505
5859,0.946702
5860,1.05891
5861,1.29765
5862,1.46382
5863,1.37529
5864,1.25052
5865,1.09091
5866,0.94018
5867,0.98522
5868,1.04322
5869,1.0909
5870,1.11393
5871,1.19113
5872,1.54892
5873,1.87699
5874,1.9361
5875,1.99876
5876,2.12524
5877,1.83649
5878,1.47447
5879,1.17504
5880,0.989102
5881,0.964596
5882,0.953798
5883,0.950416
5884,1.05989
5885,1.29567
5886,1.45954
5887,1.37527
5888,1.25881
5889,1.10679
5890,0.939991
5891,0.954387
5892,1.00568
5893,1.03351
5894,1.04139
5895,1.10202
5896,1.47056
5897,1.82238
5898,1.90249
5899,1.98472
5900,2.12269
5901,1.83721
5902,1.48028
5903,1.17981
5904,0.992232
5905,0.965347
5906,0.952728
5907,0.948678
5908,1.05971
5909,1.29661
5910,1.45874
5911,1.37491
5912,1.2588
5913,1.10195
5914,0.934842
5915,0.961552
5916,1.01266
5917,1.05813
5918,1.08337
5919,1.16013
5920,1.51513
5921,1.8416
5922,1.91414
5923,1.98882
5924,2.12152
5925,1.83447
5926,1.47545
5927,1.17409
5928,0.98818
5929,0.962985
5930,0.952426
5931,0.948376
5932,1.05854
5933,1.29571
5934,1.45984
5935,1.3857
5936,1.38062
5937,1.22317
5938,1.07779
5939,1.12451
5940,1.14316
5941,1.16171
5942,1.15556
5943,1.21111
5944,1.58948
5945,1.82757
5946,1.91424
5947,1.99547
5948,2.12625
5949,1.83849
5950,1.47359
5951,1.17166
5952,0.986101
5953,0.960661
5954,0.948428
5955,0.942822
5956,1.05435
5957,1.2929
5958,1.45552
5959,1.37993
5960,1.37741
5961,1.22614
5962,1.06928
5963,1.09427
5964,1.13
5965,1.17387
5966,1.20936
5967,1.28344
5968,1.6828
5969,1.90947
5970,1.95535
5971,2.07273
5972,2.13907
5973,1.84254
5974,1.47202
5975,1.16044
5976,0.972046
5977,0.946018
5978,0.931489
5979,0.924403
5980,1.0338
5981,1.27075
5982,1.43356
5983,1.36047
5984,1.36459
5985,1.22025
5986,1.07436
5987,1.10773
5988,1.12746
5989,1.16061
5990,1.17334
5991,1.27983
5992,1.69952
5993,1.93701
5994,1.99812
5995,2.11512
5996,2.16976
5997,1.86274
5998,1.48273
5999,1.16294
6000,0.968523
6001,0.944639
6002,0.934026
6003,0.932359
6004,1.04682
6005,1.2859
6006,1.45108
6007,1.37111
6008,1.36698
6009,1.22698
6010,1.1042
6011,1.15818
6012,1.18804
6013,1.22428
6014,1.26467
6015,1.34976
6016,1.72967
6017,1.95373
6018,1.99344
6019,2.1017
6020,2.15925
6021,1.85566
6022,1.47611
6023,1.16347
6024,0.973282
6025,0.947831
6026,0.939074
6027,0.940062
6028,1.05317
6029,1.29055
6030,1.45491
6031,1.37312
6032,1.25697
6033,1.09636
6034,0.936857
6035,0.977021
6036,1.03515
6037,1.06841
6038,1.07388
6039,1.12138
6040,1.49055
6041,1.86974
6042,1.95697
6043,2.07355
6044,2.1364
6045,1.84251
6046,1.47547
6047,1.16664
6048,0.978355
6049,0.952903
6050,0.941722
6051,0.936191
6052,1.0457
6053,1.28231
6054,1.50255
6055,1.36428
6056,1.24957
6057,1.09559
6058,0.937016
6059,0.942627
6060,0.936209
6061,0.923667
6062,0.932602
6063,1.01921
6064,1.41343
6065,1.79551
6066,1.90303
6067,2.0554
6068,2.13603
6069,1.8466
6070,1.48063
6071,1.17469
6072,0.984897
6073,0.958078
6074,0.945716
6075,0.939485
6076,1.04871
6077,1.28541
6078,1.50705
6079,1.3778
6080,1.3759
6081,1.22662
6082,1.07656
6083,1.11163
6084,1.11532
6085,1.1271
6086,1.12759
6087,1.19364
6088,1.57185
6089,1.81541
6090,1.90238
6091,2.04707
6092,2.13223
6093,1.84689
6094,1.48293
6095,1.18066
6096,0.994595
6097,0.969734
6098,0.95786
6099,0.952029
6100,1.06169
6101,1.29871
6102,1.51892
6103,1.38777
6104,1.38429
6105,1.23302
6106,1.07885
6107,1.11082
6108,1.11296
6109,1.11762
6110,1.11263
6111,1.18116
6112,1.56549
6113,1.79973
6114,1.88973
6115,2.10089
6116,2.1306
6117,1.84521
6118,1.48061
6119,1.17547
6120,0.985869
6121,0.957637
6122,0.946113
6123,0.94142
6124,1.05089
6125,1.28931
6126,1.5106
6127,1.38004
6128,1.377
6129,1.22351
6130,1.07686
6131,1.10903
6132,1.12432
6133,1.1474
6134,1.14781
6135,1.21565
6136,1.6048
6137,1.85547
6138,1.93932
6139,2.11999
6140,2.13064
6141,1.84134
6142,1.47613
6143,1.16969
6144,0.984384
6145,0.961738
6146,0.952544
6147,0.948553
6148,1.06058
6149,1.30119
6150,1.52318
6151,1.38736
6152,1.38062
6153,1.22787
6154,1.09747
6155,1.15068
6156,1.19752
6157,1.31122
6158,1.34753
6159,1.42252
6160,1.82551
6161,1.98546
6162,1.97895
6163,2.12556
6164,2.1295
6165,1.83854
6166,1.47179
6167,1.16529
6168,0.98253
6169,0.959219
6170,0.948228
6171,0.9458
6172,1.06127
6173,1.30356
6174,1.52421
6175,1.38406
6176,1.37435
6177,1.22553
6178,1.11365
6179,1.21115
6180,1.31926
6181,1.49591
6182,1.50029
6183,1.50413
6184,1.84501
6185,1.99157
6186,2.00537
6187,2.16241
6188,2.15952
6189,1.84869
6190,1.47487
6191,1.16057
6192,0.972096
6193,0.949984
6194,0.941791
6195,0.941009
6196,1.05563
6197,1.29392
6198,1.51567
6199,1.37419
6200,1.25015
6201,1.08932
6202,0.969016
6203,1.0469
6204,1.18716
6205,1.25522
6206,1.23143
6207,1.32101
6208,1.71855
6209,2.06988
6210,2.08677
6211,2.18753
6212,2.16774
6213,1.85411
6214,1.47863
6215,1.16275
6216,0.968357
6217,0.943553
6218,0.934449
6219,0.931305
6220,1.04389
6221,1.28316
6222,1.50624
6223,1.36595
6224,1.24448
6225,1.08843
6226,0.960472
6227,1.09647
6228,1.21059
6229,1.18244
6230,1.2073
6231,1.3325
6232,1.69164
6233,1.94453
6234,1.9789
6235,2.15637
6236,2.16391
6237,1.86973
6238,1.48866
6239,1.17238
6240,0.971558
6241,0.937311
6242,0.921687
6243,0.915973
6244,1.0255
6245,1.26377
6246,1.48958
6247,1.36176
6248,1.36459
6249,1.2222
6250,1.08138
6251,1.11665
6252,1.14467
6253,1.15893
6254,1.15219
6255,1.21552
6256,1.59366
6257,1.81279
6258,1.90066
6259,2.11027
6260,2.13745
6261,1.85146
6262,1.48651
6263,1.18078
6264,0.994842
6265,0.968632
6266,0.955395
6267,0.947058
6268,1.05277
6269,1.28752
6270,1.5071
6271,1.37555
6272,1.37533
6273,1.2266
6274,1.07522
6275,1.11749
6276,1.1411
6277,1.20109
6278,1.24628
6279,1.33568
6280,1.8164
6281,1.99068
6282,1.98403
6283,2.22496
6284,2.18539
6285,1.88155
6286,1.49507
6287,1.16815
6288,0.968017
6289,0.942813
6290,0.933145
6291,0.932193
6292,1.04645
6293,1.2876
6294,1.50344
6295,1.37356
6296,1.37115
6297,1.23662
6298,1.10225
6299,1.15912
6300,1.23194
6301,1.34162
6302,1.42012
6303,1.50522
6304,1.87995
6305,2.02605
6306,2.00841
6307,2.22143
6308,2.17592
6309,1.87145
6310,1.48639
6311,1.16434
6312,0.967451
6313,0.942954
6314,0.933928
6315,0.930232
6316,1.04496
6317,1.28737
6318,1.50847
6319,1.37428
6320,1.37293
6321,1.25054
6322,1.16536
6323,1.23491
6324,1.30371
6325,1.4083
6326,1.48875
6327,1.57617
6328,1.89284
6329,2.07359
6330,2.09893
6331,2.2519
6332,2.17663
6333,1.87383
6334,1.48911
6335,1.16733
6336,0.970622
6337,0.9456
6338,0.937779
6339,0.934705
6340,1.04162
6341,1.28395
6342,1.56288
6343,1.37261
6344,1.37391
6345,1.26321
6346,1.17936
6347,1.2805
6348,1.35095
6349,1.39661
6350,1.40831
6351,1.56254
6352,1.94731
6353,2.12336
6354,2.14527
6355,2.30551
6356,2.21445
6357,1.88963
6358,1.49833
6359,1.17041
6360,0.969986
6361,0.941877
6362,0.934769
6363,0.932818
6364,1.04588
6365,1.28538
6366,1.56453
6367,1.3699
6368,1.25319
6369,1.09479
6370,0.952374
6371,1.01662
6372,1.08238
6373,1.0655
6374,1.03214
6375,1.07635
6376,1.4475
6377,1.8133
6378,1.90264
6379,2.1636
6380,2.13642
6381,1.84952
6382,1.48438
6383,1.17514
6384,0.984897
6385,0.955202
6386,0.941173
6387,0.933097
6388,1.04109
6389,1.27829
6390,1.55496
6391,1.3611
6392,1.24435
6393,1.08926
6394,0.953181
6395,1.03223
6396,1.09524
6397,1.13636
6398,1.1582
6399,1.23011
6400,1.57961
6401,1.88475
6402,1.94985
6403,2.18804
6404,2.14191
6405,1.84876
6406,1.4808
6407,1.16845
6408,0.971703
6409,0.942265
6410,0.92819
6411,0.922543
6412,1.03417
6413,1.27051
6414,1.54549
6415,1.36269
6416,1.36523
6417,1.23028
6418,1.09763
6419,1.15837
6420,1.19497
6421,1.20165
6422,1.16146
6423,1.18429
6424,1.56135
6425,1.8211
6426,1.97336
6427,2.17662
6428,2.14171
6429,1.85152
6430,1.48414
6431,1.17282
6432,0.98273
6433,0.956154
6434,0.944721
6435,0.939487
6436,1.04795
6437,1.28431
6438,1.56284
6439,1.37849
6440,1.37737
6441,1.22657
6442,1.08613
6443,1.14209
6444,1.1805
6445,1.22121
6446,1.22246
6447,1.26401
6448,1.64175
6449,1.86334
6450,1.99213
6451,2.18851
6452,2.14673
6453,1.85309
6454,1.47946
6455,1.1671
6456,0.977701
6457,0.953417
6458,0.942513
6459,0.941136
6460,1.05603
6461,1.28681
6462,1.54629
6463,1.36609
6464,1.41874
6465,1.38466
6466,1.39413
6467,1.64656
6468,1.76688
6469,1.96821
6470,2.20239
6471,2.39938
6472,2.69641
6473,2.72773
6474,2.62531
6475,2.58178
6476,2.45043
6477,2.09353
6478,1.60608
6479,1.22942
6480,0.991271
6481,0.943862
6482,0.923138
6483,0.912584
6484,1.02378
6485,1.26354
6486,1.5461
6487,1.36593
6488,1.41441
6489,1.46468
6490,1.6133
6491,1.89673
6492,2.17607
6493,2.4162
6494,2.62313
6495,2.89767
6496,3.36531
6497,3.46524
6498,3.20977
6499,3.01682
6500,2.92894
6501,2.45759
6502,1.8568
6503,1.38169
6504,1.08808
6505,1.02257
6506,0.971463
6507,0.939494
6508,1.03766
6509,1.27727
6510,1.56224
6511,1.39719
6512,1.50316
6513,1.50609
6514,1.62668
6515,2.12332
6516,2.47734
6517,2.58934
6518,2.53588
6519,2.58133
6520,2.81397
6521,2.78797
6522,2.71417
6523,2.73952
6524,2.57289
6525,2.13787
6526,1.66425
6527,1.31317
6528,1.07302
6529,1.01372
6530,0.977592
6531,0.95062
6532,1.04337
6533,1.27561
6534,1.55965
6535,1.37981
6536,1.3088
6537,1.23743
6538,1.19809
6539,1.36722
6540,1.54381
6541,1.65823
6542,1.64716
6543,1.70558
6544,2.00445
6545,2.20484
6546,2.19619
6547,2.2941
6548,2.21687
6549,1.90294
6550,1.51282
6551,1.17665
6552,0.974881
6553,0.944494
6554,0.929351
6555,0.924999
6556,1.03738
6557,1.27677
6558,1.55572
6559,1.36355
6560,1.24793
6561,1.09615
6562,0.948599
6563,0.967455
6564,0.975742
6565,0.969193
6566,0.977592
6567,1.05533
6568,1.44591
6569,1.81651
6570,1.96355
6571,2.16811
6572,2.14223
6573,1.85621
6574,1.49155
6575,1.18762
6576,0.999245
6577,0.972087
6578,0.9592
6579,0.953099
6580,1.06229
6581,1.29854
6582,1.57417
6583,1.38978
6584,1.39005
6585,1.23633
6586,1.08024
6587,1.10235
6588,1.11015
6589,1.1397
6590,1.14737
6591,1.21563
6592,1.59457
6593,1.82313
6594,2.01374
6595,2.16018
6596,2.13361
6597,1.84921
6598,1.48929
6599,1.18982
6600,1.00284
6601,0.976506
6602,0.965897
6603,0.963605
6604,1.07733
6605,1.31577
6606,1.59112
6607,1.46165
6608,1.39826
6609,1.23807
6610,1.08773
6611,1.14689
6612,1.19897
6613,1.32701
6614,1.40089
6615,1.48123
6616,1.84547
6617,1.98529
6618,2.07292
6619,2.17274
6620,2.13034
6621,1.84
6622,1.4751
6623,1.17157
6624,0.987464
6625,0.964293
6626,0.954982
6627,0.952058
6628,1.06512
6629,1.30408
6630,1.5805
6631,1.45207
6632,1.39055
6633,1.23354
6634,1.10293
6635,1.17753
6636,1.23807
6637,1.3683
6638,1.40333
6639,1.41254
6640,1.71729
6641,1.87341
6642,2.02956
6643,2.1625
6644,2.12876
6645,1.84226
6646,1.48124
6647,1.18129
6648,0.994304
6649,0.967639
6650,0.956454
6651,0.953112
6652,1.0663
6653,1.30343
6654,1.5774
6655,1.44665
6656,1.38543
6657,1.23087
6658,1.10997
6659,1.17881
6660,1.20972
6661,1.28339
6662,1.29885
6663,1.30609
6664,1.62841
6665,1.81803
6666,2.00417
6667,2.15435
6668,2.12826
6669,1.84341
6670,1.48255
6671,1.18134
6672,0.993722
6673,0.966524
6674,0.952933
6675,0.945866
6676,1.05395
6677,1.28842
6678,1.56201
6679,1.43161
6680,1.37569
6681,1.22613
6682,1.07028
6683,1.07712
6684,1.06287
6685,1.05999
6686,1.05125
6687,1.11546
6688,1.50359
6689,1.75585
6690,1.97849
6691,2.15185
6692,2.12867
6693,1.84268
6694,1.48637
6695,1.18315
6696,0.99161
6697,0.962299
6698,0.948378
6699,0.942061
6700,1.05282
6701,1.29007
6702,1.56564
6703,1.42912
6704,1.26068
6705,1.11002
6706,0.955189
6707,0.960111
6708,0.948789
6709,0.921827
6710,0.911396
6711,0.980999
6712,1.36898
6713,1.74573
6714,1.97867
6715,2.15832
6716,2.13974
6717,1.85742
6718,1.49952
6719,1.19797
6720,1.01099
6721,0.985708
6722,0.974159
6723,0.968818
6724,1.07828
6725,1.31186
6726,1.58249
6727,1.43997
6728,1.26937
6729,1.11774
6730,0.964468
6731,0.970661
6732,0.960302
6733,0.934614
6734,0.924256
6735,0.991964
6736,1.37636
6737,1.74958
6738,2.03361
6739,2.15231
6740,2.13048
6741,1.84592
6742,1.48617
6743,1.18277
6744,0.996573
6745,0.971833
6746,0.961063
6747,0.956381
6748,1.06686
6749,1.30194
6750,1.57432
6751,1.43336
6752,1.25872
6753,1.09901
6754,0.934662
6755,0.93826
6756,0.945039
6757,0.93185
6758,0.928427
6759,0.999954
6760,1.38383
6761,1.75232
6762,2.02986
6763,2.14202
6764,2.1249
6765,1.84705
6766,1.49385
6767,1.19541
6768,1.01067
6769,0.98671
6770,0.978284
6771,0.978934
6772,1.09456
6773,1.33294
6774,1.60695
6775,1.47667
6776,1.41046
6777,1.24001
6778,1.0728
6779,1.08984
6780,1.0976
6781,1.14111
6782,1.15546
6783,1.19698
6784,1.55037
6785,1.77188
6786,2.03267
6787,2.1428
6788,2.12005
6789,1.84126
6790,1.48651
6791,1.18683
6792,1.00308
6793,0.98039
6794,0.971206
6795,0.968235
6796,1.08131
6797,1.32002
6798,1.59595
6799,1.46822
6800,1.40711
6801,1.24456
6802,1.08076
6803,1.08159
6804,1.07224
6805,1.08342
6806,1.08113
6807,1.14586
6808,1.52576
6809,1.76122
6810,2.03068
6811,2.14863
6812,2.13376
6813,1.85325
6814,1.49692
6815,1.19677
6816,1.01127
6817,0.986767
6818,0.976478
6819,0.974205
6820,1.08733
6821,1.3241
6822,1.59741
6823,1.46579
6824,1.40105
6825,1.24282
6826,1.08235
6827,1.1175
6828,1.14627
6829,1.22035
6830,1.27795
6831,1.35286
6832,1.71088
6833,1.90182
6834,2.11176
6835,2.18144
6836,2.13615
6837,1.84088
6838,1.47077
6839,1.1678
6840,0.98417
6841,0.961404
6842,0.950891
6843,0.945605
6844,1.05524
6845,1.2922
6846,1.56851
6847,1.44023
6848,1.38267
6849,1.23252
6850,1.12251
6851,1.20157
6852,1.27124
6853,1.3976
6854,1.48129
6855,1.62668
6856,2.07826
6857,2.25796
6858,2.36597
6859,2.29785
6860,2.19682
6861,1.88557
6862,1.49769
6863,1.17325
6864,0.9699
6865,0.935948
6866,0.924328
6867,0.923513
6868,1.03769
6869,1.27778
6870,1.55618
6871,1.47566
6872,1.2443
6873,1.10667
6874,1.00571
6875,1.08292
6876,1.15592
6877,1.25621
6878,1.30614
6879,1.37852
6880,1.74642
6881,2.03469
6882,2.18052
6883,2.21086
6884,2.14729
6885,1.84811
6886,1.48195
6887,1.17663
6888,0.991605
6889,0.966981
6890,0.956418
6891,0.95222
6892,1.06312
6893,1.3007
6894,1.57716
6895,1.49555
6896,1.26728
6897,1.11251
6898,0.950557
6899,0.960388
6900,0.974127
6901,0.975504
6902,0.981394
6903,1.04803
6904,1.42502
6905,1.78672
6906,2.10974
6907,2.16426
6908,2.14083
6909,1.85409
6910,1.4942
6911,1.19233
6912,1.00564
6913,0.980813
6914,0.971619
6915,0.969484
6916,1.0826
6917,1.31837
6918,1.59008
6919,1.51353
6920,1.39923
6921,1.24353
6922,1.08522
6923,1.09878
6924,1.1142
6925,1.17725
6926,1.25717
6927,1.43073
6928,1.91627
6929,2.16394
6930,2.38079
6931,2.31061
6932,2.20834
6933,1.88176
6934,1.48746
6935,1.16671
6936,0.966376
6937,0.937102
6938,0.929067
6939,0.928831
6940,1.04405
6941,1.28303
6942,1.55872
6943,1.48587
6944,1.37394
6945,1.24521
6946,1.15945
6947,1.24602
6948,1.32382
6949,1.45103
6950,1.45368
6951,1.44047
6952,1.72153
6953,1.86629
6954,2.14445
6955,2.16647
6956,2.13614
6957,1.84991
6958,1.48621
6959,1.18094
6960,0.994079
6961,0.967626
6962,0.953471
6963,0.944362
6964,1.05055
6965,1.28621
6966,1.56251
6967,1.4912
6968,1.38139
6969,1.23308
6970,1.08821
6971,1.11413
6972,1.11881
6973,1.13659
6974,1.13448
6975,1.19566
6976,1.5673
6977,1.79262
6978,2.10776
6979,2.16397
6980,2.14117
6981,1.85492
6982,1.49519
6983,1.1931
6984,1.00388
6985,0.97596
6986,0.963051
6987,0.957465
6988,1.06702
6989,1.30148
6990,1.57396
6991,1.49886
6992,1.38682
6993,1.2364
6994,1.08084
6995,1.09168
6996,1.08817
6997,1.10835
6998,1.10116
6999,1.1764
7000,1.56545
7001,1.7957
7002,2.10528
7003,2.1538
7004,2.129
7005,1.84335
7006,1.47843
7007,1.16979
7008,0.979752
7009,0.951013
7010,0.937011
7011,0.930282
7012,1.03911
7013,1.27471
7014,1.54974
7015,1.47683
7016,1.36617
7017,1.2219
7018,1.08715
7019,1.12446
7020,1.12293
7021,1.1527
7022,1.15071
7023,1.23226
7024,1.62442
7025,1.85606
7026,2.17004
7027,2.20566
7028,2.1644
7029,1.86313
7030,1.48469
7031,1.16932
7032,0.971117
7033,0.939199
7034,0.923143
7035,0.915346
7036,1.02466
7037,1.26364
7038,1.54542
7039,1.46341
7040,1.23622
7041,1.08957
7042,0.944192
7043,0.978339
7044,1.00878
7045,1.01494
7046,1.00116
7047,1.06901
7048,1.44899
7049,1.82195
7050,2.15239
7051,2.19109
7052,2.15346
7053,1.86031
7054,1.48575
7055,1.171
7056,0.97432
7057,0.942892
7058,0.929015
7059,0.92252
7060,1.03158
7061,1.26973
7062,1.54846
7063,1.47008
7064,1.2459
7065,1.09563
7066,0.940116
7067,0.948269
7068,0.943172
7069,0.921253
7070,0.916584
7071,0.986256
7072,1.38013
7073,1.76468
7074,2.10938
7075,2.16275
7076,2.13571
7077,1.84835
7078,1.48076
7079,1.1755
7080,0.98554
7081,0.957488
7082,0.945232
7083,0.940789
7084,1.05228
7085,1.28924
7086,1.5641
7087,1.49076
7088,1.37742
7089,1.22807
7090,1.09611
7091,1.13527
7092,1.1411
7093,1.15085
7094,1.1505
7095,1.22371
7096,1.60608
7097,1.83301
7098,2.18726
7099,2.167
7100,2.13957
7101,1.85351
7102,1.48873
7103,1.18286
7104,0.995828
7105,0.969875
7106,0.958994
7107,0.955629
7108,1.06872
7109,1.30805
7110,1.58519
7111,1.51471
7112,1.40014
7113,1.24486
7114,1.09055
7115,1.11728
7116,1.1246
7117,1.14331
7118,1.14235
7119,1.20729
7120,1.58239
7121,1.80958
